Id,paxCount,salesChannel,tripTypeDesc,purchaseLead,lengthOfStay,flightHour,flightDay,rout,geoNetworkCountry,baggageCategory,seatCategory,fnbCategory,insFlag,flightDurationHour,insFlagT,seatCategoryT,fnbCategoryT
12218,4,Internet,RoundTrip,257,23,8,Fri,HKTPER,Australia,1,1,0,0,5.62,No,Yes,No
12219,1,Internet,RoundTrip,12,28,2,Thu,HKTPER,New Zealand,1,0,0,0,5.62,No,No,No
12220,1,Internet,RoundTrip,63,18,13,Thu,HKTPER,Australia,1,1,1,0,5.62,No,Yes,Yes
12221,1,Internet,RoundTrip,20,30,7,Tue,HKTPER,Australia,0,1,1,0,5.62,No,Yes,Yes
12222,1,Internet,RoundTrip,95,21,10,Sat,HKTPER,Australia,1,0,1,0,5.62,No,No,Yes
12223,1,Internet,RoundTrip,201,22,13,Thu,HKTPER,Australia,0,0,0,0,5.62,No,No,No
12224,1,Internet,RoundTrip,23,17,2,Sun,HKTPER,Australia,1,0,0,0,5.62,No,No,No
12225,1,Internet,RoundTrip,133,21,10,Wed,HKTPER,Thailand,0,0,0,0,5.62,No,No,No
12226,2,Internet,RoundTrip,111,18,15,Wed,HKTPER,Australia,1,1,1,0,5.62,No,Yes,Yes
12227,1,Internet,RoundTrip,75,27,8,Sat,HKTPER,Australia,0,0,0,0,5.62,No,No,No
12228,3,Internet,RoundTrip,66,23,14,Fri,HKTPER,Australia,1,0,0,0,5.62,No,No,No
12229,2,Internet,RoundTrip,69,24,6,Sun,HKTPER,Australia,1,1,0,0,5.62,No,Yes,No
12230,1,Internet,RoundTrip,53,23,6,Wed,HKTPER,Australia,0,0,0,0,5.62,No,No,No
12231,1,Internet,RoundTrip,229,18,11,Thu,HKTPER,Australia,1,0,0,0,5.62,No,No,No
12232,1,Mobile,RoundTrip,15,18,17,Thu,HKTPER,United Kingdom,1,0,0,0,5.62,No,No,No
12233,1,Internet,RoundTrip,73,30,6,Tue,HKTPER,Australia,1,0,0,1,5.62,Yes,No,No
12234,1,Internet,RoundTrip,67,22,3,Tue,HKTPER,Australia,0,0,0,0,5.62,No,No,No
12235,1,Internet,RoundTrip,319,17,11,Sat,HKTPER,Australia,0,0,0,0,5.62,No,No,No
12236,1,Internet,RoundTrip,117,19,4,Mon,HKTPER,Australia,0,0,0,0,5.62,No,No,No
12237,1,Internet,RoundTrip,59,41,22,Wed,HKTPER,Australia,1,1,1,0,5.62,No,Yes,Yes
12238,2,Internet,RoundTrip,363,17,8,Thu,HKTPER,Australia,1,1,1,0,5.62,No,Yes,Yes
12239,1,Internet,RoundTrip,46,17,13,Sun,HKTPER,Australia,0,0,0,0,5.62,No,No,No
12240,2,Internet,RoundTrip,326,21,11,Tue,HKTPER,Australia,1,0,0,0,5.62,No,No,No
12241,1,Internet,RoundTrip,34,17,2,Thu,HKTPER,Australia,1,1,1,0,5.62,No,Yes,Yes
12242,1,Internet,RoundTrip,56,22,13,Mon,HKTPER,Australia,1,0,0,0,5.62,No,No,No
12243,2,Internet,RoundTrip,65,17,11,Mon,HKTPER,Australia,1,1,0,0,5.62,No,Yes,No
12244,1,Internet,RoundTrip,82,18,12,Sat,HKTPER,Australia,0,1,0,0,5.62,No,Yes,No
12245,1,Internet,RoundTrip,56,22,13,Mon,HKTPER,Australia,1,0,0,0,5.62,No,No,No
12246,1,Internet,RoundTrip,13,33,12,Wed,HKTPER,Australia,1,0,0,0,5.62,No,No,No
12247,1,Internet,RoundTrip,9,18,3,Fri,HKTPER,Australia,1,1,1,1,5.62,Yes,Yes,Yes
12248,2,Internet,RoundTrip,185,24,7,Thu,HKTPER,Australia,0,0,0,0,5.62,No,No,No
12249,2,Internet,RoundTrip,77,46,6,Sun,HKTPER,Australia,1,0,0,0,5.62,No,No,No
12250,2,Internet,RoundTrip,12,27,1,Tue,HKTPER,Australia,1,1,1,0,5.62,No,Yes,Yes
12251,1,Internet,RoundTrip,139,41,18,Mon,HKTPUS,Canada,0,0,0,0,6.33,No,No,No
12252,1,Internet,RoundTrip,29,28,13,Tue,HKTPUS,South Korea,0,0,1,0,6.33,No,No,Yes
12253,1,Internet,RoundTrip,237,17,5,Thu,HKTPUS,South Korea,0,0,0,0,6.33,No,No,No
12254,1,Internet,RoundTrip,47,20,10,Wed,HKTPVG,China,0,0,0,0,5.33,No,No,No
12255,1,Internet,RoundTrip,51,33,14,Sat,HKTPVG,China,1,0,1,0,5.33,No,No,Yes
12256,1,Internet,RoundTrip,48,33,14,Tue,HKTPVG,China,1,0,0,0,5.33,No,No,No
12257,2,Internet,RoundTrip,395,18,4,Mon,HKTSYD,Australia,1,1,0,0,8.58,No,Yes,No
12258,2,Internet,RoundTrip,164,21,12,Sun,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12259,1,Internet,RoundTrip,69,20,10,Mon,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12260,2,Internet,RoundTrip,127,69,3,Mon,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12261,1,Internet,RoundTrip,38,41,0,Thu,HKTSYD,Australia,0,0,0,0,8.58,No,No,No
12262,1,Internet,RoundTrip,28,18,6,Mon,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12263,1,Mobile,RoundTrip,4,28,0,Sat,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12264,1,Mobile,RoundTrip,140,33,3,Thu,HKTSYD,Australia,0,0,0,0,8.58,No,No,No
12265,1,Internet,RoundTrip,11,32,8,Wed,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12266,1,Internet,RoundTrip,50,19,5,Fri,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12267,2,Internet,RoundTrip,40,29,11,Wed,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12268,1,Internet,RoundTrip,295,39,0,Sun,HKTSYD,Australia,0,1,0,0,8.58,No,Yes,No
12269,1,Mobile,RoundTrip,59,29,7,Fri,HKTSYD,Australia,0,0,0,0,8.58,No,No,No
12270,2,Internet,RoundTrip,42,23,5,Sat,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12271,2,Internet,RoundTrip,34,17,23,Fri,HKTSYD,Australia,1,1,0,0,8.58,No,Yes,No
12272,2,Internet,RoundTrip,54,18,3,Wed,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12273,1,Internet,RoundTrip,151,24,6,Sat,HKTSYD,Australia,0,0,1,0,8.58,No,No,Yes
12274,1,Internet,RoundTrip,35,26,3,Wed,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12275,1,Internet,RoundTrip,26,45,2,Sat,HKTSYD,Australia,0,0,0,0,8.58,No,No,No
12276,1,Internet,RoundTrip,28,31,3,Sun,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12277,2,Mobile,RoundTrip,20,30,9,Thu,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12278,2,Internet,RoundTrip,228,18,12,Wed,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12279,1,Internet,RoundTrip,51,47,22,Fri,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12280,1,Mobile,RoundTrip,64,19,11,Tue,HKTSYD,Australia,0,0,1,0,8.58,No,No,Yes
12281,2,Internet,RoundTrip,179,33,21,Wed,HKTSYD,New Zealand,1,0,0,0,8.58,No,No,No
12282,1,Internet,RoundTrip,39,19,13,Fri,HKTSYD,Australia,1,1,0,0,8.58,No,Yes,No
12283,1,Internet,RoundTrip,23,19,7,Wed,HKTSYD,Australia,1,0,1,0,8.58,No,No,Yes
12284,1,Internet,RoundTrip,73,23,6,Thu,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12285,2,Internet,RoundTrip,67,34,3,Fri,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12286,2,Internet,RoundTrip,10,62,10,Sun,HKTSYD,Australia,0,0,1,0,8.58,No,No,Yes
12287,1,Internet,RoundTrip,20,55,17,Tue,HKTSYD,Thailand,0,0,1,0,8.58,No,No,Yes
12288,1,Internet,RoundTrip,69,30,6,Tue,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12289,1,Internet,RoundTrip,23,19,2,Sat,HKTSYD,Australia,0,0,0,0,8.58,No,No,No
12290,1,Internet,RoundTrip,9,22,2,Sat,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12291,1,Internet,RoundTrip,232,22,11,Sun,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12292,2,Internet,RoundTrip,119,28,11,Tue,HKTSYD,Australia,0,0,0,0,8.58,No,No,No
12293,1,Internet,RoundTrip,34,32,10,Tue,HKTSYD,Australia,0,0,1,0,8.58,No,No,Yes
12294,2,Internet,RoundTrip,49,21,23,Fri,HKTSYD,Australia,0,1,1,0,8.58,No,Yes,Yes
12295,2,Internet,RoundTrip,192,22,12,Thu,HKTSYD,Australia,0,1,1,0,8.58,No,Yes,Yes
12296,1,Internet,RoundTrip,44,21,10,Sat,HKTSYD,Australia,1,0,0,1,8.58,Yes,No,No
12297,2,Mobile,RoundTrip,220,24,5,Thu,HKTSYD,Australia,0,0,1,0,8.58,No,No,Yes
12298,1,Internet,RoundTrip,11,18,9,Thu,HKTSYD,Australia,0,1,1,0,8.58,No,Yes,Yes
12299,1,Internet,RoundTrip,208,37,5,Wed,HKTSYD,Australia,0,0,0,0,8.58,No,No,No
12300,1,Internet,RoundTrip,228,23,7,Thu,HKTSYD,Thailand,1,0,1,0,8.58,No,No,Yes
12301,3,Internet,RoundTrip,190,21,2,Wed,HKTSYD,Australia,0,0,1,0,8.58,No,No,Yes
12302,2,Internet,RoundTrip,329,27,12,Sat,HKTSYD,Australia,1,1,0,0,8.58,No,Yes,No
12303,2,Internet,RoundTrip,308,18,20,Sun,HKTSYD,Australia,1,1,0,0,8.58,No,Yes,No
12304,1,Internet,RoundTrip,212,28,12,Thu,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12305,1,Mobile,RoundTrip,11,32,0,Tue,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12306,1,Mobile,RoundTrip,6,25,4,Mon,HKTSYD,Australia,0,0,0,0,8.58,No,No,No
12307,1,Internet,RoundTrip,85,17,12,Mon,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12308,3,Mobile,RoundTrip,43,17,5,Mon,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12309,2,Internet,RoundTrip,55,20,1,Thu,HKTSYD,Australia,0,0,1,0,8.58,No,No,Yes
12310,2,Internet,RoundTrip,82,29,23,Sat,HKTSYD,Australia,1,1,0,0,8.58,No,Yes,No
12311,1,Internet,RoundTrip,72,17,9,Mon,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12312,1,Internet,RoundTrip,157,18,10,Sun,HKTSYD,Australia,1,1,0,1,8.58,Yes,Yes,No
12313,1,Internet,RoundTrip,22,20,0,Mon,HKTSYD,Australia,0,0,1,0,8.58,No,No,Yes
12314,2,Internet,RoundTrip,119,17,10,Sun,HKTSYD,Australia,0,0,1,0,8.58,No,No,Yes
12315,1,Internet,RoundTrip,80,30,14,Fri,HKTSYD,Australia,0,0,0,0,8.58,No,No,No
12316,1,Internet,RoundTrip,6,91,5,Wed,HKTSYD,Australia,1,0,1,0,8.58,No,No,Yes
12317,1,Internet,RoundTrip,96,49,12,Mon,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12318,2,Internet,RoundTrip,111,19,15,Tue,HKTSYD,Chile,1,0,1,0,8.58,No,No,Yes
12319,1,Internet,RoundTrip,35,28,23,Sat,HKTSYD,Australia,1,1,1,1,8.58,Yes,Yes,Yes
12320,1,Internet,RoundTrip,9,28,17,Thu,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12321,1,Internet,RoundTrip,36,57,9,Tue,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12322,2,Internet,RoundTrip,27,19,14,Mon,HKTSYD,Australia,0,1,0,0,8.58,No,Yes,No
12323,3,Internet,RoundTrip,172,18,2,Wed,HKTSYD,Thailand,1,0,0,0,8.58,No,No,No
12324,1,Mobile,RoundTrip,22,17,23,Sun,HKTSYD,Australia,1,1,0,0,8.58,No,Yes,No
12325,2,Internet,RoundTrip,69,20,9,Sat,HKTSYD,Australia,1,0,1,0,8.58,No,No,Yes
12326,1,Internet,RoundTrip,169,20,7,Thu,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12327,1,Internet,RoundTrip,7,20,10,Thu,HKTSYD,Australia,0,0,0,0,8.58,No,No,No
12328,1,Internet,RoundTrip,22,18,10,Sun,HKTSYD,Australia,0,0,1,0,8.58,No,No,Yes
12329,1,Internet,RoundTrip,285,24,3,Fri,HKTSYD,Australia,1,1,0,0,8.58,No,Yes,No
12330,1,Internet,RoundTrip,72,21,11,Thu,HKTSYD,Australia,0,0,0,0,8.58,No,No,No
12331,1,Internet,RoundTrip,20,68,10,Sun,HKTSYD,Australia,0,0,0,0,8.58,No,No,No
12332,7,Mobile,RoundTrip,382,17,3,Thu,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12333,1,Internet,RoundTrip,21,22,12,Wed,HKTSYD,Australia,0,0,0,0,8.58,No,No,No
12334,2,Internet,RoundTrip,32,39,9,Thu,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12335,2,Internet,RoundTrip,277,18,10,Sat,HKTSYD,Thailand,0,0,0,0,8.58,No,No,No
12336,2,Internet,RoundTrip,16,18,1,Sun,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12337,2,Internet,RoundTrip,47,18,6,Mon,HKTSYD,Australia,0,0,0,0,8.58,No,No,No
12338,2,Internet,RoundTrip,70,23,10,Sat,HKTSYD,Australia,1,0,0,1,8.58,Yes,No,No
12339,1,Mobile,RoundTrip,24,35,15,Sun,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12340,2,Internet,RoundTrip,186,22,8,Thu,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12341,2,Internet,RoundTrip,4,29,9,Mon,HKTSYD,Australia,0,0,0,0,8.58,No,No,No
12342,1,Mobile,RoundTrip,26,17,13,Sun,HKTSYD,Australia,0,0,1,0,8.58,No,No,Yes
12343,2,Internet,RoundTrip,24,1,9,Fri,HKTSYD,Australia,0,0,1,0,8.58,No,No,Yes
12344,2,Mobile,RoundTrip,47,18,2,Wed,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12345,1,Mobile,RoundTrip,43,21,3,Fri,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12346,8,Internet,RoundTrip,148,24,8,Sun,HKTSYD,Australia,0,0,0,0,8.58,No,No,No
12347,1,Internet,RoundTrip,51,23,3,Fri,HKTSYD,Thailand,1,1,1,0,8.58,No,Yes,Yes
12348,1,Internet,RoundTrip,28,33,10,Tue,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12349,2,Internet,RoundTrip,174,17,0,Fri,HKTSYD,Australia,1,1,0,0,8.58,No,Yes,No
12350,1,Internet,RoundTrip,118,24,7,Fri,HKTSYD,Australia,1,0,1,0,8.58,No,No,Yes
12351,2,Internet,RoundTrip,220,17,7,Tue,HKTSYD,Australia,1,1,0,0,8.58,No,Yes,No
12352,2,Internet,RoundTrip,85,18,10,Tue,HKTSYD,Australia,0,0,0,0,8.58,No,No,No
12353,1,Internet,RoundTrip,146,27,13,Wed,HKTSYD,Australia,0,0,0,0,8.58,No,No,No
12354,1,Internet,RoundTrip,50,17,12,Thu,HKTSYD,Australia,1,0,1,0,8.58,No,No,Yes
12355,2,Internet,RoundTrip,117,43,5,Mon,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12356,2,Internet,RoundTrip,182,31,10,Wed,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12357,1,Internet,RoundTrip,8,19,4,Fri,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12358,2,Internet,RoundTrip,23,29,10,Sun,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12359,1,Internet,RoundTrip,30,17,7,Sun,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12360,1,Internet,RoundTrip,81,23,9,Sun,HKTSYD,Australia,0,0,0,0,8.58,No,No,No
12361,1,Internet,RoundTrip,34,28,13,Mon,HKTSYD,Australia,0,0,0,0,8.58,No,No,No
12362,1,Mobile,RoundTrip,93,17,9,Mon,HKTSYD,New Zealand,1,1,0,0,8.58,No,Yes,No
12363,1,Internet,RoundTrip,55,30,10,Wed,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12364,1,Internet,RoundTrip,29,21,5,Thu,HKTSYD,Australia,1,1,1,0,8.58,No,Yes,Yes
12365,1,Mobile,RoundTrip,14,91,13,Thu,HKTSYD,Thailand,1,1,1,0,8.58,No,Yes,Yes
12366,1,Mobile,RoundTrip,93,21,21,Mon,HKTSYD,Australia,0,1,0,0,8.58,No,Yes,No
12367,2,Internet,RoundTrip,179,17,3,Wed,HKTSYD,Australia,1,0,0,0,8.58,No,No,No
12368,1,Internet,RoundTrip,33,18,10,Fri,HKTSYD,India,1,0,0,0,8.58,No,No,No
12369,1,Internet,RoundTrip,150,23,6,Fri,HKTSYD,Australia,1,0,1,0,8.58,No,No,Yes
12370,2,Internet,RoundTrip,99,31,4,Sun,HKTSYD,Australia,1,1,0,0,8.58,No,Yes,No
12371,4,Internet,RoundTrip,160,23,0,Sat,HKTSYD,Australia,1,0,1,0,8.58,No,No,Yes
12372,1,Internet,RoundTrip,7,47,6,Thu,HKTSYD,Thailand,1,1,0,1,8.58,Yes,Yes,No
12373,2,Internet,RoundTrip,82,25,9,Tue,HKTSYD,Australia,0,0,0,0,8.58,No,No,No
12374,1,Mobile,RoundTrip,93,21,21,Mon,HKTSYD,Australia,0,1,0,0,8.58,No,Yes,No
12375,2,Internet,RoundTrip,77,18,10,Thu,HKTSYD,Australia,1,1,0,0,8.58,No,Yes,No
12376,2,Internet,RoundTrip,106,37,6,Sat,HKTSYD,Australia,0,1,0,0,8.58,No,Yes,No
12377,1,Internet,RoundTrip,77,26,2,Thu,HKTTPE,Taiwan,1,1,1,0,4.67,No,Yes,Yes
12378,1,Internet,RoundTrip,5,26,8,Wed,HKTXIY,China,0,0,0,0,5,No,No,No
12379,2,Internet,RoundTrip,40,18,5,Mon,HKTXIY,China,1,1,1,0,5,No,Yes,Yes
12380,1,Mobile,RoundTrip,21,20,9,Wed,HNDIKA,Japan,1,0,1,0,8.15,No,No,Yes
12381,1,Mobile,RoundTrip,105,82,12,Tue,HNDIKA,Japan,0,0,0,0,8.15,No,No,No
12382,1,Internet,RoundTrip,40,20,14,Wed,HNDIKA,Japan,1,0,0,0,8.15,No,No,No
12383,1,Internet,RoundTrip,2,38,8,Mon,HNDIKA,Japan,1,0,1,0,8.15,No,No,Yes
12384,1,Internet,RoundTrip,50,25,16,Tue,HNDIKA,Japan,1,0,1,0,8.15,No,No,Yes
12385,1,Internet,RoundTrip,0,36,11,Tue,HNDIKA,Japan,1,0,0,0,8.15,No,No,No
12386,1,Internet,RoundTrip,56,19,3,Sat,HNDIKA,Japan,0,1,0,0,8.15,No,Yes,No
12387,1,Internet,RoundTrip,49,61,10,Sat,HNDIKA,Japan,1,1,1,0,8.15,No,Yes,Yes
12388,1,Internet,RoundTrip,8,45,1,Fri,HNDIKA,Australia,1,0,1,0,8.15,No,No,Yes
12389,1,Mobile,RoundTrip,24,119,14,Sun,HNDIKA,Japan,1,0,0,0,8.15,No,No,No
12390,1,Internet,RoundTrip,100,24,7,Sat,HNDIKA,Japan,1,0,0,0,8.15,No,No,No
12391,1,Internet,RoundTrip,6,36,13,Thu,HNDIKA,Iran,1,0,0,0,8.15,No,No,No
12392,1,Internet,RoundTrip,51,19,15,Thu,HNDIKA,Japan,1,0,0,0,8.15,No,No,No
12393,3,Mobile,RoundTrip,24,34,7,Sun,HNDIKA,Japan,1,1,0,0,8.15,No,Yes,No
12394,1,Internet,RoundTrip,29,30,12,Sun,HNDIKA,Japan,1,0,0,0,8.15,No,No,No
12395,3,Internet,RoundTrip,85,20,0,Thu,HNDJOG,Japan,1,0,1,0,7.57,No,No,Yes
12396,1,Internet,RoundTrip,7,28,9,Mon,HNDJOG,Japan,1,1,0,0,7.57,No,Yes,No
12397,1,Internet,RoundTrip,37,17,6,Thu,HNDJOG,Indonesia,1,0,1,0,7.57,No,No,Yes
12398,1,Internet,RoundTrip,37,29,8,Mon,HNDJOG,Japan,1,0,0,0,7.57,No,No,No
12399,1,Internet,RoundTrip,34,60,8,Mon,HNDJOG,Japan,1,0,0,0,7.57,No,No,No
12400,1,Internet,RoundTrip,28,342,12,Thu,HNDJOG,Japan,1,1,1,0,7.57,No,Yes,Yes
12401,1,Internet,RoundTrip,62,25,7,Mon,HNDJOG,Japan,1,0,1,0,7.57,No,No,Yes
12402,1,Internet,RoundTrip,4,17,8,Mon,HNDJOG,Japan,1,1,1,0,7.57,No,Yes,Yes
12403,2,Internet,RoundTrip,53,30,12,Thu,HNDJOG,Japan,1,0,0,0,7.57,No,No,No
12404,2,Internet,RoundTrip,52,17,9,Sat,HNDJOG,Indonesia,1,1,1,1,7.57,Yes,Yes,Yes
12405,1,Internet,RoundTrip,3,27,11,Thu,HNDJOG,Japan,0,1,1,1,7.57,Yes,Yes,Yes
12406,1,Internet,RoundTrip,21,31,5,Thu,HNDJOG,Japan,1,0,0,0,7.57,No,No,No
12407,1,Internet,RoundTrip,44,40,10,Thu,HNDKBR,Japan,1,0,1,0,7.57,No,No,Yes
12408,1,Internet,RoundTrip,129,28,17,Mon,HNDKBR,Japan,1,0,1,0,7.57,No,No,Yes
12409,1,Internet,RoundTrip,37,21,8,Sun,HNDKBR,Japan,0,0,0,0,7.57,No,No,No
12410,1,Internet,RoundTrip,128,37,8,Sat,HNDKBR,Japan,0,0,0,0,7.57,No,No,No
12411,2,Internet,RoundTrip,15,331,5,Thu,HNDKBV,Japan,1,1,0,0,7.57,No,Yes,No
12412,1,Internet,RoundTrip,25,87,2,Fri,HNDKCH,Malaysia,1,0,0,1,7.57,Yes,No,No
12413,1,Internet,RoundTrip,92,25,5,Wed,HNDKCH,Malaysia,1,1,1,0,7.57,No,Yes,Yes
12414,2,Internet,RoundTrip,5,88,4,Wed,HNDKCH,Japan,1,0,0,0,7.57,No,No,No
12415,1,Internet,RoundTrip,23,1,14,Tue,HNDKCH,Malaysia,0,0,1,0,7.57,No,No,Yes
12416,1,Internet,RoundTrip,4,21,12,Mon,HNDKCH,Malaysia,1,0,0,0,7.57,No,No,No
12417,1,Internet,RoundTrip,154,34,2,Thu,HNDKCH,Malaysia,0,0,1,0,7.57,No,No,Yes
12418,1,Internet,RoundTrip,32,40,7,Mon,HNDKCH,Malaysia,1,0,1,1,7.57,Yes,No,Yes
12419,2,Mobile,RoundTrip,89,46,15,Fri,HNDKCH,Malaysia,1,1,0,0,7.57,No,Yes,No
12420,1,Mobile,RoundTrip,87,27,15,Mon,HNDKCH,Malaysia,1,1,1,0,7.57,No,Yes,Yes
12421,1,Internet,RoundTrip,33,25,2,Wed,HNDKCH,Malaysia,1,0,0,1,7.57,Yes,No,No
12422,1,Internet,RoundTrip,6,89,4,Fri,HNDKCH,Malaysia,1,0,1,1,7.57,Yes,No,Yes
12423,1,Internet,RoundTrip,63,29,14,Sun,HNDKCH,Japan,1,0,1,0,7.57,No,No,Yes
12424,1,Mobile,RoundTrip,50,104,16,Sat,HNDKCH,Malaysia,1,1,1,0,7.57,No,Yes,Yes
12425,2,Mobile,RoundTrip,89,46,15,Fri,HNDKCH,Malaysia,1,1,0,0,7.57,No,Yes,No
12426,1,Internet,RoundTrip,41,30,14,Mon,HNDKCH,Malaysia,1,0,0,0,7.57,No,No,No
12427,2,Internet,RoundTrip,104,148,0,Thu,HNDKNO,Japan,0,0,0,0,7.57,No,No,No
12428,1,Internet,RoundTrip,10,89,1,Wed,HNDKNO,Japan,1,1,0,0,7.57,No,Yes,No
12429,1,Internet,RoundTrip,24,25,11,Mon,HNDKNO,Indonesia,1,1,0,0,7.57,No,Yes,No
12430,1,Internet,RoundTrip,147,23,3,Sat,HNDKNO,Japan,1,1,1,0,7.57,No,Yes,Yes
12431,1,Internet,RoundTrip,18,33,15,Thu,HNDKNO,Japan,1,1,0,0,7.57,No,Yes,No
12432,1,Internet,RoundTrip,88,17,13,Sat,HNDKNO,Indonesia,1,0,0,0,7.57,No,No,No
12433,1,Internet,RoundTrip,51,27,7,Fri,HNDKNO,Japan,1,0,1,0,7.57,No,No,Yes
12434,1,Internet,RoundTrip,364,23,2,Sun,HNDKNO,Japan,1,1,0,1,7.57,Yes,Yes,No
12435,1,Internet,RoundTrip,11,59,4,Thu,HNDKNO,Japan,1,1,0,0,7.57,No,Yes,No
12436,1,Internet,RoundTrip,16,30,12,Fri,HNDKNO,Japan,0,0,0,0,7.57,No,No,No
12437,1,Internet,RoundTrip,13,38,13,Mon,HNDKNO,Japan,1,0,0,0,7.57,No,No,No
12438,1,Internet,RoundTrip,25,122,4,Fri,HNDKNO,Indonesia,1,1,0,1,7.57,Yes,Yes,No
12439,1,Internet,RoundTrip,3,21,11,Wed,HNDKNO,Indonesia,1,0,0,0,7.57,No,No,No
12440,1,Internet,RoundTrip,60,28,1,Fri,HNDKNO,Japan,0,0,1,0,7.57,No,No,Yes
12441,1,Mobile,RoundTrip,36,41,3,Sat,HNDKNO,Japan,1,1,1,0,7.57,No,Yes,Yes
12442,1,Internet,RoundTrip,8,82,5,Mon,HNDKNO,Japan,1,1,1,1,7.57,Yes,Yes,Yes
12443,2,Internet,RoundTrip,52,19,4,Thu,HNDKNO,Japan,1,0,1,0,7.57,No,No,Yes
12444,1,Mobile,RoundTrip,54,19,14,Tue,HNDKNO,Japan,1,1,1,0,7.57,No,Yes,Yes
12445,1,Internet,RoundTrip,12,69,6,Sat,HNDKNO,Indonesia,1,1,1,0,7.57,No,Yes,Yes
12446,1,Internet,RoundTrip,3,85,11,Thu,HNDKTM,Japan,1,1,1,0,7.57,No,Yes,Yes
12447,1,Internet,RoundTrip,29,21,7,Sun,HNDKTM,Japan,1,1,0,0,7.57,No,Yes,No
12448,1,Internet,RoundTrip,58,18,23,Mon,HNDKTM,Japan,1,1,1,0,7.57,No,Yes,Yes
12449,2,Mobile,RoundTrip,65,60,6,Thu,HNDLGK,Thailand,1,1,0,0,7.57,No,Yes,No
12450,2,Internet,RoundTrip,281,86,0,Tue,HNDLGK,Malaysia,1,1,0,0,7.57,No,Yes,No
12451,1,Internet,RoundTrip,52,18,21,Sun,HNDLGK,Japan,1,0,0,0,7.57,No,No,No
12452,4,Internet,RoundTrip,414,26,0,Mon,HNDLOP,Japan,0,0,0,0,7.57,No,No,No
12453,3,Internet,RoundTrip,69,25,14,Thu,HNDMAA,Japan,0,0,0,0,7.57,No,No,No
12454,1,Internet,RoundTrip,168,28,12,Mon,HNDMEL,Brazil,0,0,1,0,8.83,No,No,Yes
12455,1,Internet,RoundTrip,25,20,1,Sat,HNDMEL,Australia,1,1,1,1,8.83,Yes,Yes,Yes
12456,2,Internet,RoundTrip,159,29,2,Tue,HNDMEL,Australia,0,0,0,0,8.83,No,No,No
12457,1,Internet,RoundTrip,40,18,3,Sat,HNDMEL,Australia,1,1,1,0,8.83,No,Yes,Yes
12458,1,Internet,RoundTrip,167,19,11,Wed,HNDMEL,Australia,0,0,0,0,8.83,No,No,No
12459,1,Internet,RoundTrip,19,20,0,Mon,HNDMEL,Japan,0,0,1,0,8.83,No,No,Yes
12460,1,Internet,OneWay,368,21,0,Fri,HNDMEL,Australia,0,0,0,0,8.83,No,No,No
